publisher
"Rock Path Collective,Rock Path Collective"
"Damos Designs,Damos Designs"
"ambedoz,ambedoz"

"SUPERMEGAQUEST INC.,SUPERMEGAQUEST INC."

"Funky Monk Games,Funky Monk Games"
"Coconut Tree Studio,Coconut Tree Studio"
"Kotoshiro,Kotoshiro"
"Thought Ops, LLC,Thought Ops, LLC"
"Thought Ops, LLC,Thought Ops, LLC"
"Thought Ops, LLC,Thought Ops, LLC"
"Thought,Thought"

"Bambakagames,Bambakagames"
"8Floor        ,8Floor        "

"Party for Introverts,Party for Introverts"

"HH-Games,HH-Games"
"Mia Blais-Côté,Mia Blais-Côté"

"Mismatch Studio,Mismatch Studio"
"SRS Games,SRS Games"
"QG,QG"
"GILATOR,GILATOR"
"Useless Machines,Useless Machines"
"So Romantic,So Romantic"
"DillyFrame,DillyFrame"
"Degica,Degica"
"Degica,Degica"
"Degica,Degica"
"Degica,Degica"
"Degica,Degica"
"Screenshock Games,Screenshock Games"
"Adventure Productions,Adventure Productions"
"SmileBoom Co.Ltd.,SmileBoom Co.Ltd."



"Ehnenu,Ehnenu"
"Northern Amusements,Northern Amusements"
"Degica,Degica"
"GB Patch Games,GB Patch Games"
"Bitworks,Bitworks"
"Tako Studio,Tako Studio"
"Ultimate Games S.A.,Gaming Factory S.A.,Ultimate Games S.A.,Gaming Factory S.A."
"QuickSave,QuickSave"
"VT Publishing,VT Publishing"
"Thunderful,Thunderful"
"Klei Entertainment,Klei Entertainment"
"Last Tales,Last Tales"
"PlayWay S.A.,PlayWay S.A."
"EggNut,EggNut"
"Klabater,Klabater"
"Total Mayhem Games,Total Mayhem Games"
"PlayWay S.A.,PlayWay S.A."
"PlayWay S.A.,PlayWay S.A."
"Games Operators,PlayWay S.A.,Games Operators,PlayWay S.A."
"Games Operators,Games Operators"
"Terry Cavanagh,Terry Cavanagh"
"Yacht Club Games,Yacht Club Games"
"Fig Publishing,Fig Publishing"
"Gutter Arcade,Gutter Arcade"
"Sycoforge,Sycoforge"
"Misultin Games,Misultin Games"
"tinyBuild,tinyBuild"
"We Make Small Games,We Make Small Games"
"Plug In Digital,Plug In Digital"
"Bigben Interactive,Bigben Interactive"
"Seenapsis Studio,Seenapsis Studio"

"Big Way,Big Way"
"Pumpkin Interactive,Pumpkin Interactive"
"Snowbird Games,Snowbird Games"
"Critical Forge,Critical Forge"
"Oddworld Inhabitants,Oddworld Inhabitants"
"Soviet Games,Soviet Games"
"PodPal Games,PodPal Games"
"Dry Eel Development,Dry Eel Development"
"Raw Fury,Raw Fury"
"THQ Nordic,THQ Nordic"
"Armor Games Studios,Armor Games Studios"
"The Arcade Crew,The Arcade Crew"
"Xbox Game Studios,Xbox Game Studios"
"MorfeoDev,MorfeoDev"
"Focus Home Interactive,Focus Home Interactive"
"TeamKill Media LLC,TeamKill Media LLC"
"Paradox Interactive,Paradox Interactive"
"Unwonted Studios,Unwonted Studios"
"Roman Koksharov,Roman Koksharov"
"Martian Rex,Martian Rex"
"Disney Interactive,Disney Interactive"
"Reality Gameware,Reality Gameware"
"Ghost_RUS Games,Ghost_RUS Games"
"Modus,Modus"
"Modus,Modus"
"Forever Young Games,Forever Young Games"
"W.T.B.,W.T.B."

"Crystal Shard,Crystal Shard"
"GDL,Harbor,GDL,Harbor"
"OctoberRaven,OctoberRaven"
"KOEX studio,KOEX studio"
"Team No Comply Games,Team No Comply Games"
"Talea Studios,Talea Studios"
"EasyWays,EasyWays"
"ShotX Studio,ShotX Studio"

"RCade,RCade"

"MGG Studio,MGG Studio"
"Hayo van Reek,Hayo van Reek"
"Blackturn Ltd,Blackturn Ltd"

"DSGame,DSGame"
"DANGEN Entertainment,DANGEN Entertainment"
"Lowpoly Interactive,Lowpoly Interactive"
"IR Studio,IR Studio"
"Comet Kraze Systems,Comet Kraze Systems"
"NinePlus Studio,NinePlus Studio"
"Rhinotales,Rhinotales"
"yours truly,yours truly"
"Stiftelsen Bohusläns museum,Stiftelsen Bohusläns museum"
"yang zhi,yang zhi"
"VLG Publishing,VLG Publishing"
"Flying Whale,Flying Whale"

"Massive Corporation Game Studios,Massive Corporation Game Studios"
"Mega Cat Studios,Mega Cat Studios"

"PlayStack,PlayStack"
"Cadabra Games,Cadabra Games"

"Casting Couch Games,Casting Couch Games"
"Slap Happy Larry,Slap Happy Larry"
"Giiku Games,Giiku Games"

"Sneaky Party LLC,Sneaky Party LLC"
"WINE WITH DISCOUNT GAMES,WINE WITH DISCOUNT GAMES"
"Mega Toast Games,Mega Toast Games"
"Black Lime Studio,Black Lime Studio"
"LaruaGames,LaruaGames"


"Northbrain,Northbrain"
"Appila Oy,Appila Oy"
"Mahjong Solitaire,Mahjong Solitaire"
"Boogygames Studios,Boogygames Studios"
"RumR Design,RumR Design"
"Brilliant Blue-G, LLC,Brilliant Blue-G, LLC"
"Half-Face Games,Half-Face Games"
"Half-Face Games,Half-Face Games"
"Ohayo Software,Ohayo Software"


"オートリ電子,オートリ電子"

"Celestial Project,Celestial Project"
"Valiant Game Studio AB,Valiant Game Studio AB"
"Valiant Game Studio AB,Valiant Game Studio AB"
"Valiant Game Studio AB,Valiant Game Studio AB"
"Sunlight Games,Sunlight Games"
"Degica,Degica"
"Degica,Degica"
"Degica,Degica"
"Stegalosaurus Game Development,Stegalosaurus Game Development"
"Guard Crush Games,Guard Crush Games"
"Fantastico Studio,Fantastico Studio"
"Swan Software,Swan Software"
"Creative Cog LLC,Creative Cog LLC"

"Belleal Games,Belleal Games"
"Enemby Games,Enemby Games"
"Daniel Muñoz Michán,Daniel Muñoz Michán"
"THQ Nordic,THQ Nordic"
"THQ Nordic,THQ Nordic"
"THQ Nordic,THQ Nordic"
"THQ Nordic,THQ Nordic"
"THQ Nordic,THQ Nordic"
"Digital Astrowalker,Digital Astrowalker"
"FunnyNetWork,FunnyNetWork"
"MisterTtocS,MisterTtocS"
"hOSHI,hOSHI"
"Viny Game Studios,Viny Game Studios"

"Gnamics Ltd.,Gnamics Ltd."

"OtakuMaker SARL,OtakuMaker SARL"


"Bloody Forehead Entertainment,Bloody Forehead Entertainment"
"Extra Dimension,Extra Dimension"
"Luchun,Luchun"

"Degica,Degica"

"Degica,Degica"
"Degica,Degica"
"Degica,Degica"
"Degica,Degica"
"Degica,Degica"

"Trend Readaktions- und Verlagsgesellschaft mbH,Trend Readaktions- und Verlagsgesellschaft mbH"
"Kool2Play,Kool2Play"
"Ultimerse,Ultimerse"
"WINGED SAKURA GAMES,WINGED SAKURA GAMES"
"WINGED SAKURA GAMES,WINGED SAKURA GAMES"

"Dragom,Dragom"
"Moin Moin Games,Moin Moin Games"
"George Batchelor,George Batchelor"

" I SHOW YOU, I SHOW YOU"
"Sambiglyon,Sambiglyon"

"Nodical Games,Nodical Games"


"Liquid Sapling,Liquid Sapling"
"ChaosForge,ChaosForge"
"FireVector,FireVector"
"Degica,Degica"
"Dear Villagers,Dear Villagers"
"Winter Wolves,Winter Wolves"
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"OtakuMaker SARL,OtakuMaker SARL"
"SimDevs,SimDevs"
"ENC Games,ENC Games"
"The Hidden Levels,The Hidden Levels"
"THE BROTHERHOOD,THE BROTHERHOOD"
"All in! Games,All in! Games"
"Ghost_RUS Games,Ghost_RUS Games"
"JoyBits Ltd.,JoyBits Ltd."
"GameOn Dev,GameOn Dev"
"Yangyang Mobile,Yangyang Mobile"
"Degica,Degica"
"Image Space Incorporated,Image Space Incorporated"
"Jeffrey O'Neal,Jeffrey O'Neal"
"XSEED Games,Marvelous USA, Inc.,XSEED Games,Marvelous USA, Inc."
"S.A. Digiworks,S.A. Digiworks"


"Single Axis,Single Axis"
"brutalsoft,brutalsoft"
"Armagedoom Games,Armagedoom Games"

"Alakhaine Specialist Consulting Limited,Alakhaine Specialist Consulting Limited"
"Smooth Moov Games,Smooth Moov Games"

"platypurplestudios,platypurplestudios"
"NS,NS"
"Artur Games,Artur Games"
"Jens Kolhammar,Jens Kolhammar"
"Konami Digital Entertainment,Konami Digital Entertainment"
"NedoStudio,NedoStudio"
"FDG Entertainment,FDG Entertainment"

"Toge Productions,Another Indie,Toge Productions,Another Indie"
"Freshtrax,Freshtrax"
"Stein Bock Games,Stein Bock Games"
"Up Multimedia,Up Multimedia"
"Degica,Degica"


"Gamily Studios,Gamily Studios"
"useful slug,useful slug"
"Zero-K Team,Zero-K Team"
"Degica,Degica"
"Degica,Degica"

"Steady Mushroom Ltd.,Steady Mushroom Ltd."
"Dear Villagers,Plug In Digital,Dear Villagers,Plug In Digital"
"Andarija OU,Andarija OU"
"Entangle Games, Inc.,Entangle Games, Inc."
"Maker製造機,Maker製造機"
"Narvalous Inc,Narvalous Inc"

"KOEI TECMO GAMES CO., LTD.,KOEI TECMO GAMES CO., LTD."
"JUBSTUDIO,JUBSTUDIO"
"Thomas Capstick,Thomas Capstick"
"BIG WOOD GAMES,BIG WOOD GAMES"
"Coconut Island Games,Coconut Island Games"

"BLUE LED,BLUE LED"
"Choice of Games,Choice of Games"
"Mego Games,Mego Games"
"Choice of Games,Choice of Games"
"Whimsy Games,Whimsy Games"
"Somehow Studios,Somehow Studios"
"Team Spikkeee,Team Spikkeee"
"PQube Limited,PQube Limited"
"Laush Studio,Laush Studio"
"Glumpy Fish,Glumpy Fish"

"2tainment GmbH,2tainment GmbH"
"The Irregular Corporation,The Irregular Corporation"
"Sekai Project,Sekai Project"
"Semaeopus,Semaeopus"



"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dharker Studio,Dharker Studio"
"Dharker Studio,Dharker Studio"
"Sea Green Games,Sea Green Games"
"Eierkop-Games,Eierkop-Games"
"Infamus Entertainment,Infamus Entertainment"
"Dharker Studio,Dharker Studio"
"unbeGames,unbeGames"
"DL Softworks,DL Softworks"
"Flynn's Arcade,Flynn's Arcade"
"Daria Karpova,Daria Karpova"
"WSM Game Studio,WSM Game Studio"
"Belleal Games,Belleal Games"
"Dreambakers,Dreambakers"
"buyaoguan,buyaoguan"
"Glaive Games,Glaive Games"
"DANGEN Entertainment,DANGEN Entertainment"
"Sapphire Dragon Productions,Sapphire Dragon Productions"

"Pablo Vidaurre Sanz,Pablo Vidaurre Sanz"
"Nick Page!,Nick Page!"

"Jhett Szostak,Jhett Szostak"
"VitruviusVR,VitruviusVR"
"Urban ghosts,Urban ghosts"
"Winter Wolves,Winter Wolves"
"Erie Studios,Erie Studios"
"Homegrown Games - a HRMC Label,Homegrown Games - a HRMC Label"
"Jellyfish Games,Jellyfish Games"
"Pseudobug,Pseudobug"
"JuneGames,JuneGames"
"Dead Drop Studios LLC,Dead Drop Studios LLC"
"Quote Unquote Studio LLC,Quote Unquote Studio LLC"
"Platonic Partnership Ltd,Platonic Partnership Ltd"




"Midnight Hearts,The Hidden Levels,Midnight Hearts,The Hidden Levels"
"JimJams Games,JimJams Games"
"Bamboo Secrets Co.,Limited,Bamboo Secrets Co.,Limited"

"Degica,Degica"
"Degica,Degica"
"National Spork LLC,National Spork LLC"
"Ravendeer,Ravendeer"
"Freshtrax,Freshtrax"

"ATOMIC BREATH,ATOMIC BREATH"
"Snkl Studio,Snkl Studio"
"Snkl Studio,Snkl Studio"
"Starship Studio,Starship Studio"
"MojoTouch,MojoTouch"
"MojoTouch,MojoTouch"
"MojoTouch,MojoTouch"
"Lupara Studios,Lupara Studios"
"Arktik Kirkle,Arktik Kirkle"
"Tzilum Productions,Tzilum Productions"
"Steam,Steam"
"Ste's Project,Ste's Project"
"Elite World Industries,Elite World Industries"
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Idea Factory International, Inc.,Idea Factory International, Inc."
"Khud0,Khud0"

"eXtreme Studios,eXtreme Studios"
"polinc games,polinc games"
"Shrimasis Rout,Shrimasis Rout"
"Degica,Degica"
"Bull Horn Games LLC,Bull Horn Games LLC"

"Immaterial Studio,Immaterial Studio"
"Legion Games Inc. ,Legion Games Inc. "
"All Caps Industries,All Caps Industries"
"Fireblade Software,Fireblade Software"
"IV Productions,IV Productions"
"ARES Inc.,ARES Inc."
"Interactive Gaming Studios,Interactive Gaming Studios"
"ARES Inc.,ARES Inc."
"GHSSJ,GHSSJ"
"Go-Ah! Games,Go-Ah! Games"
"Bomb Shelter Games,Bomb Shelter Games"
"OZNA STUDIO,OZNA STUDIO"
"NewHopeGames,NewHopeGames"

"Wonderbelly Games,Wonderbelly Games"

"Rainbowpunch Studio,Rainbowpunch Studio"

"DitheryGames,DitheryGames"
"Turning Wheel LLC,Turning Wheel LLC"
"Dharker Studio,Dharker Studio"

"DACS Laboratories,DACS Laboratories"
"Devolver Digital,Devolver Digital"



"GESTALT-§,GESTALT-§"
"Displacement Studios,Displacement Studios"

"Golden Heart Games,Golden Heart Games"
"Planar Gazer,Planar Gazer"
"Art Of Adventures,Art Of Adventures"

"Dark Room Games,Dark Room Games"
"Dark Room Games,Dark Room Games"

"Choice Provisions,Choice Provisions"

"Slightly Live,Slightly Live"
"SEEDTECH Studios Ltd,SEEDTECH Studios Ltd"
"MojoTouch,MojoTouch"
"Boosted Games,Boosted Games"
"CybeRoar,CybeRoar"
"Argonwood,Argonwood"
"Maslobojik,Maslobojik"
"Paleno Games,Paleno Games"
"Vertigo Gaming Inc.,Vertigo Gaming Inc."
"Degica,Degica"
"Broken Bytes Studios,Broken Bytes Studios"
"Campana Productions,Campana Productions"
"Nicholas Reznikov ,Nicholas Reznikov "
"Munkyfoot Gaming,Munkyfoot Gaming"

"Cozy Game Pals,Cozy Game Pals"
"Vertigo Gaming Inc.,Vertigo Gaming Inc."


"Peter Manfreda,Peter Manfreda"

"Fruitbat Factory,Fruitbat Factory"
"Fruitbat Factory,Fruitbat Factory"

"Morgondag,Morgondag"



"Andrzej Cudzilo,Andrzej Cudzilo"
"Adreamation Games Studio,Adreamation Games Studio"
"W.T.B.,W.T.B."
"AyDream Co., Ltd.,AyDream Co., Ltd."
"Martin Kutlak,Martin Kutlak"

"INCA Studios,INCA Studios"
"2-Volt Games,2-Volt Games"
"Morla Games,Morla Games"

"Poppy Works,Poppy Works"
"Visualnoveler,Visualnoveler"
"Biohex Games,Biohex Games"
"Clocked gaming,Clocked gaming"
"Armor Games Studios,Armor Games Studios"
"101XP,101XP"
"Emissive Games,Emissive Games"
"Black Tower Entertainment,Black Tower Entertainment"
"Degica,Degica"
"Daedalic Entertainment,Daedalic Entertainment"
"Abbey Games,Abbey Games"
"Gamera Interactive,Gamera Interactive"
"Headup,Headup"
"Coffee Stain Publishing,Coffee Stain Publishing"
"Silvernode Studios,Silvernode Studios"
"Bigben Interactive,Bigben Interactive"
"PQube Limited,PQube Limited"
"Ysbryd Games,AGM PLAYISM,Ysbryd Games,AGM PLAYISM"
"Stuck In Attic,Stuck In Attic"
"Live Motion Games,PlayWay S.A.,Live Motion Games,PlayWay S.A."
"Denside Studios,Denside Studios"
"Ysbryd Games,Ysbryd Games"
"Armor Games Studios,Armor Games Studios"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"Good Shepherd Entertainment,Good Shepherd Entertainment"
"NewHopeGames,NewHopeGames"
"Kotoshiro,Kotoshiro"

"Devika,Devika"
"Cloudfire Studios,Cloudfire Studios"
"Kory Toombs,Kory Toombs"
"Big Fish Games,Big Fish Games"

"Black Robot Games,Black Robot Games"
"ZeroByter Games,ZeroByter Games"
"Exploration Pro,Exploration Pro"
"风暴工作室,风暴工作室"
"Trokardia,Trokardia"

"Ultimate Games S.A.,Ultimate Games S.A."
"Gattai Games,Gattai Games"
"ThatGuyGilby,ThatGuyGilby"
"NukGames,NukGames"

"Atomic Kaiser,Atomic Kaiser"

"Liv Games,Liv Games"
"Pujia8 Studio,Pujia8 Studio"
"Hootless,Hootless"

"Ghostbolt Games,Ghostbolt Games"
"Ghostbolt Games,Ghostbolt Games"
"Jingcheng_Yang,Jingcheng_Yang"
"Crytivo,Crytivo"
"THQ Nordic,THQ Nordic"
"THQ Nordic,THQ Nordic"
"Hardcore Studio,Hardcore Studio"
"Henteko Doujin,Henteko Doujin"
"MZ Games,MZ Games"
"Aquarealm Studio,Aquarealm Studio"
"David Rodriguez,David Rodriguez"

"JustForward,JustForward"
"Vulture Strike,Vulture Strike"
"Robert Lanthier,Robert Lanthier"
"Degica,Degica"

"Zotdinex,Zotdinex"
"Silver Machine Studios,Silver Machine Studios"

"Glass Temple Games,Glass Temple Games"
"Choice of Games,Choice of Games"
"GoGirl Studio,GoGirl Studio"
"Wolf Pack,Wolf Pack"
"Heart Shaped Games LLC,Heart Shaped Games LLC"
"Nuchallenger,Nuchallenger"
"Raixen Smitch,Raixen Smitch"


"Siddharth Bhavsar,Siddharth Bhavsar"

"Digital Dog Games,Digital Dog Games"
"Typical Entertainment,Typical Entertainment"

"Brett Yeager,Brett Yeager"


"Apillo,Apillo"
"Ultimate Games S.A.,Ultimate Games S.A."
"Apillo,Apillo"
"JoyBits Ltd.,JoyBits Ltd."
"TPM.CO SOFT WORKS,TPM.CO SOFT WORKS"
"Stanley Lam,Stanley Lam"

"Plug In Digital,Plug In Digital"

"Tom Nietfeld,Tom Nietfeld"

"Krillbite Studio,Krillbite Studio"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Dovetail Games,Dovetail Games"
"Bazitov Mikhail,Bazitov Mikhail"
"Bethesda Softworks,Bethesda Softworks"
"Double Fine Presents,Double Fine Presents"
"BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment"
"DL Softworks,DL Softworks"
"Vox Game Studio,Vox Game Studio"
"DL Softworks,DL Softworks"

"Polygon Games,Polygon Games"
"MGG Studio,MGG Studio"

"КиКо,КиКо"
"Lussels,Lussels"
"Flat Voxel,Flat Voxel"

"1C Entertainment,1C Entertainment"
"X.D. Network Inc.,X.D. Network Inc."
"Green Tree Games LLC,Green Tree Games LLC"
"HypeTrain Digital,HypeTrain Digital"
"nine9,nine9"
"Georgian Opariuc ,Georgian Opariuc "
"YGGDRASIL STUDIO,YGGDRASIL STUDIO"
"Covert Games,Covert Games"

"Oddstrich Games,Oddstrich Games"
"FrozenPepper,FrozenPepper"
"FrozenPepper,FrozenPepper"
"One Bastard,One Bastard"


"Outer Planet Studios,Outer Planet Studios"
"Sharkbird,Sharkbird"
"DocksonWedge,DocksonWedge"
"Breading Games,Breading Games"

"Templarius Studios,Templarius Studios"
"Hifire Game Studio,Hifire Game Studio"
"IF Studios,IF Studios"

"Fallenstars' Creations,Fallenstars' Creations"
"Urban Meadows Publishing,Urban Meadows Publishing"
"2Blocks,2Blocks"
"Yak Studios LLC,Yak Studios LLC"
"The Doves,The Doves"
"LittleAngel Studio,LittleAngel Studio"

"Prince Game Studio,Prince Game Studio"

"JimJams Games,JimJams Games"

"Dinofarm Games,Dinofarm Games"
"Transhumanoid Productions,Transhumanoid Productions"
"Bear Gears Studio,Bear Gears Studio"
"azimut team,azimut team"
"Budding Game,Budding Game"
"MY.GAMES,MY.GAMES"
"MY.GAMES,MY.GAMES"
"TBA,TBA"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"D3 PUBLISHER,D3 PUBLISHER"
"Big Fish Games,Big Fish Games"

"SlyGames,SlyGames"
"Stegalosaurus Game Development,Stegalosaurus Game Development"

"Stand Off Software,Stand Off Software"
"Hyaloid Games,Hyaloid Games"

"Massive Work Studio,Massive Work Studio"
"Charles Meekins ,Charles Meekins "
"SlyGames,SlyGames"

"In Your Head Games LLC,In Your Head Games LLC"

"Akçay Karaazmak,Akçay Karaazmak"
"SDGaming,SDGaming"
"Midnight Hub,Midnight Hub"

"Node Viar,Node Viar"
"OtakuMaker SARL,OtakuMaker SARL"
"OtakuMaker SARL,OtakuMaker SARL"
"OtakuMaker SARL,OtakuMaker SARL"
"Strawberry Games,Strawberry Games"
"OtakuMaker SARL,OtakuMaker SARL"
"Big Ant Studios,Big Ant Studios"
"Quantum Duck Studio Ltd.,Quantum Duck Studio Ltd."
"KEMCO,KEMCO"
"Mutant Entertainment Studios,Mutant Entertainment Studios"
"B Rees,B Rees"
"SMG Studio,SMG Studio"
"505 Games,505 Games"
"Square Enix ,Square Enix "
"GreenGasGames,GreenGasGames"
"Yuki,Yuki"
"INESSOFT,Leon Botha,INESSOFT,Leon Botha"
"Lavaboots Studios,Lavaboots Studios"
"Manatea Entertainment,Manatea Entertainment"
"Slap Happy Larry,Slap Happy Larry"
"Tim Sullivan,Tim Sullivan"
"The Quantum Astrophysicists Guild,The Quantum Astrophysicists Guild"
"GexagonVR,GexagonVR"
"Hot Seat, Ltd,Hot Seat, Ltd"
"Blurstar Games,Blurstar Games"
"ZKW,ZKW"
"Guará Game Studio,Guará Game Studio"
"Seen Games,Seen Games"
"Game-Labs,Game-Labs"
"Mesote Games,Mesote Games"
"Curtis English,Curtis English"
"Sundae Month,Sundae Month"
"SimFabric,SimFabric"
"Rampage Interactive,Rampage Interactive"
"Team Spikkeee,Team Spikkeee"
"Undead Army,Undead Army"
"SmashGames,SmashGames"
"Machines Builders,Machines Builders"
"Free Initiative Games,Free Initiative Games"
"Reiza Studios,Reiza Studios"
"Wano,Wano"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"Degica,Degica"
"Samurai Punk,Samurai Punk"
"N/A,N/A"
"Narvalous Inc,Narvalous Inc"
"Flight School Studio,Flight School Studio"

"Trapped Nerve Games,Trapped Nerve Games"


"Ginger Biscuit Games,Ginger Biscuit Games"
"GlitchPitch,GlitchPitch"
"Select Start,Select Start"
"Sorcium Games,Sorcium Games"
"SOEDESCO Publishing,SOEDESCO Publishing"
"Lilou Studio,Lilou Studio"
"cybercritics,cybercritics"
"Marshall Latimer,Marshall Latimer"


"Bigben Interactive,Bigben Interactive"
"CSR-Studios,CSR-Studios"

"Dead Drop Studios LLC,Dead Drop Studios LLC"
"XIAOMU,XIAOMU"
"Degica,Degica"
"Degica,Degica"
"Winprovise,Winprovise"
"Craptop Studios,Craptop Studios"
"Yai Gameworks,Yai Gameworks"
"PQube Limited,PQube Limited"
"Lost Pilgrims Studio,Lost Pilgrims Studio"
"KRAFTON Inc.,KRAFTON Inc."
"SakuraGame,SakuraGame"
"Maccima Games,Maccima Games"
"Crescent Moon Games,Crescent Moon Games"
"FireFly Studios,FireFly Studios"
"Blackrose Arts,Blackrose Arts"
"Aoca Game Lab,Aoca Game Lab"
"PlayWay S.A.,PlayWay S.A."
"505 Games,505 Games"
"Games Operators,PlayWay S.A.,Games Operators,PlayWay S.A."
"PlayWay S.A.,Ultimate Games S.A.,PlayWay S.A.,Ultimate Games S.A."
"Tanais Games,Tanais Games"
"YAGER,YAGER"

"Zane Games,Zane Games"
"WTFOMGames,WTFOMGames"
"Team DYO,Team DYO"
"Klabater,Klabater"
"Droy Louo,Droy Louo"
"Jérémie Bertrand,Jérémie Bertrand"
"Ryan Silberman,Ryan Silberman"
"Dodo Digital,Dodo Digital"
"JTS Development,JTS Development"
"MOGO,MOGO"


"Lisoft,Lisoft"

"Shorebound Studios,Shorebound Studios"

"Ennui Studio,Ennui Studio"
"GrowFall Studios,GrowFall Studios"
"Freshtrax,Freshtrax"
"HONEYDEW VR,HONEYDEW VR"
"Wallace Lovecraft,Wallace Lovecraft"
"Greedy Publisher,Greedy Publisher"



"Pulsarnik Productions,Pulsarnik Productions"

"Lab Cat Games,Lab Cat Games"
"Ryan Cherry,Ryan Cherry"
"LJumpStarTD,LJumpStarTD"
"Longhand Electric,Longhand Electric"

"Bounder Games,Bounder Games"
"Fabio Cunha,Fabio Cunha"


"Tiny RTS,Tiny RTS"
"Kmenta,Kmenta"
"Reality MagiQ,Reality MagiQ"
"Firemill Games,Firemill Games"
"Big Fish Games,Big Fish Games"


"Wu Zhang,Wu Zhang"
"Hunchback Studio,Hunchback Studio"
"Eager Amoeba,Eager Amoeba"
"Phantom Aspect,Phantom Aspect"
"DOJI,DOJI"
"Retro Gears,Retro Gears"
"Degica,Degica"

"Cat Launch Studio,Cat Launch Studio"
"Alternative Software Ltd,Alternative Software Ltd"
"Bad Seed,Bad Seed"
"Big Head Games Ltd.,Big Head Games Ltd."
"Degica,Degica"
"Degica,Degica"
"Degica,Degica"
"MageC Studio,MageC Studio"
"Dave Gumble,Dave Gumble"



"nkmr appworks,nkmr appworks"
"Blue Wizard Digital,Blue Wizard Digital"
"Blue Wizard Digital,Blue Wizard Digital"
"Dead Drop Studios LLC,Dead Drop Studios LLC"
"Dead Drop Studios LLC,Dead Drop Studios LLC"
"MUIFWEGO,MUIFWEGO"
"MUIFWEGO,MUIFWEGO"
"ARES Inc.,ARES Inc."


"Notus Games Ltd.,Notus Games Ltd."
"Excalibur Games,Excalibur Games"
"Weiqiang Ou,Weiqiang Ou"






"Kedronic UAB,Kedronic UAB"
"VRillAR,VRillAR"

"Age of Fear,Age of Fear"
"Atomizer Games,Atomizer Games"


"Warhead Entertainment,Warhead Entertainment"

"Devolver Digital,Devolver Digital"
"THQ Nordic,THQ Nordic"
